street_name,city,state,latitude,longitude,price,bedroom_number,bathroom_number,square_meter,population
N Reta Ave APT 3N,Chicago,IL,41.94686,-87.65102,599000,3,2,158,"8,586,888"
N Fremont St APT 4,Chicago,IL,41.945972,-87.651505,749000,4,3,248,"8,586,888"
N Lake Shore Dr APT 18B,Chicago,IL,41.945564,-87.64217,319900,1,2,93,"8,586,888"
N Sheridan Rd APT 1202,Chicago,IL,41.9374,-87.63907,186000,1,1,70,"8,586,888"
W Belmont Ave APT 3,Chicago,IL,41.94001,-87.664986,539900,3,2,149,"8,586,888"
W Briar Pl APT 7N,Chicago,IL,41.93899,-87.64141,225000,1,1,60,"8,586,888"
N Lake Shore Dr APT 4A,Chicago,IL,41.946854,-87.64288,500000,2,3,232,"8,586,888"
N Lake Shore Dr APT 6F,Chicago,IL,41.939095,-87.63857,529900,3,3,204,"8,586,888"
N Sheridan Rd APT 1807,Chicago,IL,41.9347,-87.63885,209900,1,1,88,"8,586,888"
N Sheridan Rd APT 1105,Chicago,IL,41.934673,-87.63882,175000,1,1,65,"8,586,888"
N Lake Shore Dr APT 2208,Chicago,IL,41.933067,-87.636566,309000,1,1,84,"8,586,888"
W Brompton Ave APT 2S,Chicago,IL,41.947433,-87.64468,234567,2,1,111,"8,586,888"
N Lake Shore Dr APT 5H,Chicago,IL,41.944057,-87.64157,335000,2,2,116,"8,586,888"
N Lake Shore Dr APT 1814,Chicago,IL,41.947845,-87.64352,200000,1,1,57,"8,586,888"
W Oakdale Ave APT 9C,Chicago,IL,41.93522,-87.64061,300000,1,1,111,"8,586,888"
W Cornelia Ave APT 1507,Chicago,IL,41.9458,-87.64407,149000,1,1,70,"8,586,888"
N Sheridan Rd APT 502,Chicago,IL,41.9347,-87.63885,245000,2,2,102,"8,586,888"
Drummond Dr #190,Tinley Park,IL,41.571796,-87.84277,239900,2,2,167,"56,082"
Cambridge Pl #126,Tinley Park,IL,41.571796,-87.84277,225000,2,2,121,"56,082"
W Roscoe St #2,Chicago,IL,41.943832,-87.65245,649500,2,2,139,"8,586,888"
N Lake Shore Dr APT 3B,Chicago,IL,41.939095,-87.63857,224900,1,1,88,"8,586,888"
W George St #2,Chicago,IL,41.93421,-87.65282,724900,3,2,166,"8,586,888"
N Lake Shore Dr APT 23F,Chicago,IL,41.939095,-87.63857,569900,3,3,204,"8,586,888"
Kirby Dr #0,Tinley Park,IL,41.56024,-87.825066,274777,2,2,166,"56,082"
N Clark St #3,Chicago,IL,41.9362,-87.64841,260000,2,1,102,"8,586,888"
N Lake Shore Dr APT 22G,Chicago,IL,41.939583,-87.63907,340000,2,2,135,"8,586,888"
N Halsted St #608,Chicago,IL,41.941017,-87.64946,434000,2,2,117,"8,586,888"
W Roscoe St APT 3W,Chicago,IL,41.943333,-87.65082,539900,2,2,149,"8,586,888"
N Sheridan Rd APT 411,Chicago,IL,41.93523,-87.639824,245000,1,1,70,"8,586,888"
N Lake Shore Dr APT 13A,Chicago,IL,41.946854,-87.64288,620000,3,3,232,"8,586,888"
N Lake Shore Dr APT 16D,Chicago,IL,41.939095,-87.63857,389900,2,2,153,"8,586,888"
W Belmont Ave #2,Chicago,IL,41.93989,-87.64341,425000,2,2,116,"8,586,888"
W Diversey Pkwy APT 2002,Chicago,IL,41.93312,-87.63865,549900,3,2,138,"8,586,888"
W Hawthorne Pl APT 1706,Chicago,IL,41.94409,-87.64202,226500,1,1,84,"8,586,888"
N Lake Shore Dr APT 4A,Chicago,IL,41.945564,-87.64217,459000,2,2,163,"8,586,888"
W Aldine Ave APT 3E,Chicago,IL,41.942577,-87.641556,785000,3,2,232,"8,586,888"
W Melrose St APT 11C,Chicago,IL,41.940956,-87.6404,625000,3,3,204,"8,586,888"
W Roscoe St APT 1W,Chicago,IL,41.943855,-87.650925,799000,3,3,223,"8,586,888"
N Ashland Ave UNIT 2,Chicago,IL,41.937416,-87.66894,750000,3,2,149,"8,586,888"
N Southport Ave #4F,Chicago,IL,41.935303,-87.663414,1000000,3,4,177,"8,586,888"
N Burling St APT 208,Chicago,IL,41.933456,-87.64806,269000,1,1,102,"8,586,888"
N Lake Shore Dr APT 4M,Chicago,IL,41.944057,-87.64157,185000,1,1,79,"8,586,888"
N Lake Shore Dr APT 8C,Chicago,IL,41.94273,-87.64061,465000,2,2,125,"8,586,888"
N Sheridan Rd APT 2E,Chicago,IL,41.93799,-87.639915,949000,3,3,214,"8,586,888"
N Lake Shore Dr APT 4D,Chicago,IL,41.946854,-87.64288,699000,3,3,228,"8,586,888"
W George St APT 2,Chicago,IL,41.934055,-87.66226,429000,3,2,158,"8,586,888"
N Racine Ave APT 2N,Chicago,IL,41.945007,-87.65876,439900,2,2,130,"8,586,888"
W Briar Pl #GW,Chicago,IL,41.93846,-87.64064,189000,1,1,70,"8,586,888"
N Lake Shore Dr APT 22C,Chicago,IL,41.939095,-87.63857,399000,2,2,153,"8,586,888"
N Sheffield Ave #G,Chicago,IL,41.946373,-87.65397,184900,1,1,56,"8,586,888"
N Lake Shore Dr APT 5C,Chicago,IL,41.942726,-87.64062,450000,2,2,125,"8,586,888"
N Lake Shore Dr APT 28F,Chicago,IL,41.939095,-87.63857,649900,3,3,204,"8,586,888"
N Lake Shore Dr APT 908,Chicago,IL,41.937943,-87.63805,259000,2,2,123,"8,586,888"
N Sheffield Ave APT 3S,Chicago,IL,41.946373,-87.65397,395000,2,2,111,"8,586,888"
E 76th St UNIT 3,Chicago,IL,41.756996,-87.56356,107999,2,2,139,"8,586,888"
S Ridgeland Ave #1B,Chicago,IL,41.7731,-87.58289,104000,1,1,84,"8,586,888"
S Ridgeland Ave #1A,Chicago,IL,41.7731,-87.58289,139000,3,2,134,"8,586,888"
E 71st St #A,Chicago,IL,41.76637,-87.56862,199000,2,3,121,"8,586,888"
S Oglesby Ave #2F,Chicago,IL,41.767643,-87.56844,60000,2,1,139,"8,586,888"
E 71st St #B,Chicago,IL,41.765995,-87.56713,199000,2,3,121,"8,586,888"
S Crandon Ave APT 4B,Chicago,IL,41.768345,-87.569,154900,3,2,130,"8,586,888"
E 76th St UNIT 2,Chicago,IL,41.75699,-87.563545,75000,2,1,84,"8,586,888"
S East End Ave #4,Chicago,IL,41.76745,-87.58325,143000,2,1,136,"8,586,888"
S South Shore Dr APT 2,Chicago,IL,41.77034,-87.56706,159900,3,3,149,"8,586,888"
South Rd APT B,Palos Hills,IL,41.686436,-87.84381,225000,3,2,139,"17,172"
North Rd APT D,Palos Hills,IL,41.687572,-87.84485,224900,3,2,149,"17,172"
S Kean Ave APT 204,Palos Hills,IL,41.688473,-87.845055,185000,2,2,111,"17,172"
S South Shore Dr APT 103,Chicago,IL,41.76296,-87.558876,59900,1,1,65,"8,586,888"
South Rd APT A,Palos Hills,IL,41.687572,-87.84485,205000,3,2,149,"17,172"
South Rd APT D,Palos Hills,IL,41.686436,-87.84381,185000,2,2,113,"17,172"
Wisteria Dr #1914,Aurora,IL,41.720436,-88.265434,249000,3,3,156,"379,434"
E 32nd St APT 1111,Chicago,IL,41.83571,-87.61216,215000,2,2,139,"8,586,888"
S South Shore Dr APT 309,Chicago,IL,41.76296,-87.558876,57900,1,1,70,"8,586,888"
Bristol Park Dr UNIT 2SW,Tinley Park,IL,41.56832,-87.804245,216900,2,2,139,"56,082"
Oak Park Ave APT 2NE,Tinley Park,IL,41.576504,-87.78457,227900,2,2,102,"56,082"
Misty Pines Dr UNIT 4,Tinley Park,IL,41.557602,-87.7665,224900,2,2,143,"56,082"
S Cornell Ave #3E,Chicago,IL,41.754375,-87.584816,119000,2,1,79,"8,586,888"
66th Ct APT 1N,Tinley Park,IL,41.563145,-87.780365,174900,2,2,84,"56,082"
Ozark Ave #93,Tinley Park,IL,41.600864,-87.80835,125000,2,1,93,"56,082"
166th St APT 104,Tinley Park,IL,41.589203,-87.79245,164927,1,1,74,"56,082"
E 67th St #2,Chicago,IL,41.773277,-87.57109,125000,2,2,93,"8,586,888"
71st Ct APT 2A,Tinley Park,IL,41.57279,-87.79247,155000,2,2,98,"56,082"
E 70th Pl #1,Chicago,IL,41.76735,-87.56839,109999,3,2,93,"8,586,888"
Royal Oak Ct APT 3S,Tinley Park,IL,41.564342,-87.78157,199900,2,2,139,"56,082"
Bristol Park Dr N #1C,Tinley Park,IL,41.56617,-87.80823,209900,2,2,121,"56,082"
Bristol Park Dr UNIT 1NE,Tinley Park,IL,41.570194,-87.803986,219500,2,2,139,"56,082"
S Cornell Ave #1,Chicago,IL,41.770485,-87.58535,315000,5,3,249,"8,586,888"
S South Shore Dr APT 501,Chicago,IL,41.76296,-87.558876,50900,1,1,60,"8,586,888"
S South Shore Dr APT 406,Chicago,IL,41.762947,-87.55887,50900,1,1,56,"8,586,888"
E 71st St #A,Chicago,IL,41.766357,-87.56955,199000,2,3,121,"8,586,888"
Lake Bluff Dr UNIT 402,Tinley Park,IL,41.58465,-87.764854,130000,2,2,111,"56,082"
Grissom Dr APT 2S,Tinley Park,IL,41.581985,-87.81549,173000,2,2,102,"56,082"
S South Shore Dr APT 503,Chicago,IL,41.772404,-87.567154,150000,2,2,111,"8,586,888"
Blackstone Ave APT 30,Justice,IL,41.758533,-87.844345,115900,2,1,79,"12,677"
E 75th St #N5B,Chicago,IL,41.761436,-87.556404,65000,1,1,65,"8,586,888"
Pine Trail Ln APT 3,Tinley Park,IL,41.555317,-87.774216,234900,2,2,158,"56,082"
S Ridgeland Ave #2A,Chicago,IL,41.7731,-87.58289,89000,1,1,88,"8,586,888"
S Essex Ave APT 2N,Chicago,IL,41.756996,-87.56356,75000,2,1,102,"8,586,888"
Pine Cone Dr APT 4,Tinley Park,IL,41.55806,-87.77477,205000,2,2,141,"56,082"
S Ridgeland Ave #3B,Chicago,IL,41.7731,-87.58289,89900,1,1,74,"8,586,888"
71st Ave APT 11,Tinley Park,IL,41.57792,-87.791,135000,2,1,74,"56,082"
71st Ct APT 1C,Tinley Park,IL,41.57264,-87.79175,149900,2,2,95,"56,082"
Grissom Dr APT 1S,Tinley Park,IL,41.581985,-87.81549,165000,1,2,102,"56,082"
172nd St APT 3B,Tinley Park,IL,41.57891,-87.78138,106900,2,1,81,"56,082"
E 67th St #3,Chicago,IL,41.773277,-87.57109,144500,2,2,111,"8,586,888"
S Essex Ave #3,Chicago,IL,41.75699,-87.563545,174950,4,2,151,"8,586,888"
S Paxton Ave APT 104,Chicago,IL,41.773293,-87.571945,110000,2,1,111,"8,586,888"
S Essex Ave #2,Chicago,IL,41.75699,-87.563545,174950,4,2,139,"8,586,888"
E 75th St #N2G,Chicago,IL,41.761436,-87.556404,155000,2,2,102,"8,586,888"
Misty Ridge Ln #1973,Aurora,IL,41.719585,-88.267365,227500,2,2,146,"379,434"
S South Shore Dr APT 419,Chicago,IL,41.76352,-87.55857,62500,1,1,83,"8,586,888"
Paxton Ave APT 3N,Tinley Park,IL,41.585567,-87.81079,194000,2,2,111,"56,082"
Royal Oak Ct APT 1,Tinley Park,IL,41.563507,-87.78191,164900,2,2,102,"56,082"
E 70th Pl #109,Chicago,IL,41.766872,-87.56898,185000,3,3,139,"8,586,888"
163rd Ct #43,Tinley Park,IL,41.593533,-87.81292,140000,3,1,93,"56,082"
82nd Ave APT 1N,Tinley Park,IL,41.584778,-87.81772,169900,2,2,93,"56,082"
S Paxton Ave #2,Chicago,IL,41.770096,-87.57117,98000,2,1,121,"8,586,888"
Misty Pines Ct UNIT 1,Tinley Park,IL,41.558777,-87.769035,200000,2,2,145,"56,082"
S Cornell Ave #1S,Chicago,IL,41.77116,-87.58475,120000,2,2,121,"8,586,888"
E 74th St APT 1,Chicago,IL,41.761135,-87.56616,124900,2,1,84,"8,586,888"
Circlegate Rd #420,New Lenox,IL,41.49483,-87.95596,207500,2,2,99,"26,788"
Rita Rd APT 3C,Tinley Park,IL,41.559826,-87.778786,187500,2,2,153,"56,082"
S South Shore Dr APT 822,Chicago,IL,41.76352,-87.55857,79000,2,2,93,"8,586,888"
Oak Forest Ave APT 3N,Tinley Park,IL,41.57795,-87.77568,160000,2,2,111,"56,082"
E 73rd St APT 12W,Chicago,IL,41.76471,-87.559906,249900,3,3,204,"8,586,888"
E 68th St #1,Chicago,IL,41.771458,-87.57107,129900,2,2,131,"8,586,888"
S Crandon Ave #2,Chicago,IL,41.771313,-87.57037,200000,3,2,204,"8,586,888"
Rita Rd APT 2A,Tinley Park,IL,41.56149,-87.778206,187500,2,2,131,"56,082"
Town Crest Dr APT 2,New Lenox,IL,41.52688,-87.96409,192900,3,2,111,"26,788"
Laverne Ln APT 2B,Tinley Park,IL,41.58836,-87.79158,114900,2,1,93,"56,082"
Town Crest Dr APT E,New Lenox,IL,41.52744,-87.96491,139900,2,1,93,"26,788"
Misty Pines Dr UNIT 3,Tinley Park,IL,41.558777,-87.769035,209900,2,2,153,"56,082"
S South Shore Dr APT 7E,Chicago,IL,41.764027,-87.558945,110000,2,2,116,"8,586,888"
Sandra Dr,University Park,IL,41.44313,-87.68443,74500,2,2,94,"25,027"
Sandra Dr APT 3B,University Park,IL,41.44313,-87.68443,79000,2,2,94,"25,027"
Sandra Dr APT 1,University Park,IL,41.442886,-87.68467,50000,1,1,94,"25,027"
81st Ct APT 3E,Tinley Park,IL,41.585506,-87.81382,238500,2,2,130,"56,082"
Sandra Dr #2,University Park,IL,41.44279,-87.68461,55000,2,2,93,"25,027"
Sandalwood Dr APT 3A,Tinley Park,IL,41.572983,-87.796005,134900,2,1,73,"56,082"
E 78th St APT 4A,Chicago,IL,41.755398,-87.550674,74500,1,1,93,"8,586,888"
E 78th St APT 4B,Chicago,IL,41.755398,-87.550674,60000,1,1,84,"8,586,888"
S South Shore Dr APT 1D,Chicago,IL,41.764027,-87.558945,189000,3,3,206,"8,586,888"
Paxton Ave APT 3A,Tinley Park,IL,41.585754,-87.810646,169900,2,2,111,"56,082"
S South Shore Dr STE 2B,Chicago,IL,41.764027,-87.558945,155000,3,2,167,"8,586,888"
S Crandon Ave APT 1,Chicago,IL,41.77237,-87.570404,182500,3,2,177,"8,586,888"
S Paxton Ave APT 3-N,Chicago,IL,41.76752,-87.57179,74000,3,2,111,"8,586,888"
164th Pl #7964,Tinley Park,IL,41.592796,-87.81263,159900,3,1,102,"56,082"
Grissom Dr APT 3N,Tinley Park,IL,41.581985,-87.81549,189900,2,2,111,"56,082"
Pine Lake Dr APT 1D,Tinley Park,IL,41.55383,-87.7762,239900,2,2,167,"56,082"
S South Shore Dr #B,Chicago,IL,41.75297,-87.548485,79900,2,1,84,"8,586,888"
Bristol Park Dr UNIT 2SE,Tinley Park,IL,41.56777,-87.80415,210000,2,2,139,"56,082"
66th Ct APT 1S,Tinley Park,IL,41.563145,-87.780365,219900,2,2,130,"56,082"
S South Shore Dr #4A,Chicago,IL,41.764027,-87.558945,125000,3,3,186,"8,586,888"
S Ashland Ave APT 203,Chicago,IL,41.806465,-87.66423,175000,2,1,136,"8,586,888"
S South Shore Dr APT 3,Chicago,IL,41.759457,-87.55542,94000,2,1,105,"8,586,888"
S East End Ave #3,Chicago,IL,41.770992,-87.58415,110000,2,2,116,"8,586,888"
Misty Pines Ct UNIT 3,Tinley Park,IL,41.558777,-87.769035,215000,2,2,145,"56,082"
E 76th St APT 4C,Chicago,IL,41.75939,-87.55504,65000,2,1,74,"8,586,888"
166th St APT 102,Tinley Park,IL,41.58971,-87.79261,104900,1,1,81,"56,082"
Circlegate Rd #246,New Lenox,IL,41.494164,-87.958466,199900,2,2,111,"26,788"
E 78th St APT 2B,Chicago,IL,41.755398,-87.550674,80000,1,1,74,"8,586,888"
Paxton Ave APT 3B,Tinley Park,IL,41.58488,-87.81215,145000,2,2,93,"56,082"
E 67th St APT 3F,Chicago,IL,41.7731,-87.58289,160000,2,2,111,"8,586,888"
S South Shore Dr #74,Chicago,IL,41.758533,-87.555565,169000,2,2,121,"8,586,888"
S Essex Ave #2N,Chicago,IL,41.75629,-87.56424,129901,3,2,102,"8,586,888"
Pine Cone Dr APT 3,Tinley Park,IL,41.55806,-87.77477,214995,2,2,144,"56,082"
E 73rd Pl #1E,Chicago,IL,41.7618,-87.58166,169900,2,2,116,"8,586,888"
S Ashland Ave APT 402,Chicago,IL,41.806465,-87.66423,275000,3,1,181,"8,586,888"
W Golf Dr APT 2A,Palos Heights,IL,41.652496,-87.80758,190000,2,2,124,"12,460"
S Oak Hills Pkwy APT 2DR,Palos Heights,IL,41.652496,-87.80758,239900,2,2,163,"12,460"
W Golf Dr APT 108,Palos Heights,IL,41.651825,-87.80923,247500,2,2,121,"12,460"
W Foresthill Ln APT 2B,Palos Heights,IL,41.652496,-87.80758,250000,3,2,173,"12,460"
Waterbury Cir #64,Oswego,IL,41.711823,-88.28362,210000,2,2,120,"35,470"
E Goodrich Ave APT 5,Chicago,IL,41.63113,-87.553406,79900,2,1,86,"8,586,888"
Old Orchard Ct UNIT 2N,Orland Park,IL,41.60415,-87.821,165000,2,2,130,"58,380"
Light Rd APT 201,Oswego,IL,41.70154,-88.35751,102500,2,1,74,"35,470"
S Manistee Ave APT 3A,Burnham,IL,41.630886,-87.554855,74900,2,1,84,"4,121"
Dublin St #9A,Orland Park,IL,41.617508,-87.83753,244900,2,2,102,"58,380"
Treetop Dr APT 3B,Orland Park,IL,41.61176,-87.85903,169900,2,2,111,"58,380"
West Ave #3S,Orland Park,IL,41.612865,-87.862404,179900,2,2,102,"58,380"
Light Rd APT 109-110,Oswego,IL,41.701885,-88.35679,179900,2,2,102,"35,470"
S Ravinia Ave APT 1B,Orland Park,IL,41.62489,-87.855736,199900,2,2,93,"58,380"
Heritage Cir #5-2C,Orland Park,IL,41.61433,-87.79129,199000,2,2,111,"58,380"
N Whipple St APT 3B,Chicago,IL,41.9619,-87.70425,172000,1,1,84,"8,586,888"
Catalina Dr #1,Orland Park,IL,41.613598,-87.80105,174900,2,2,111,"58,380"
W Wilson Ave APT 2,Chicago,IL,41.964485,-87.70367,325000,3,1,113,"8,586,888"
W 153rd St #56,Orland Park,IL,41.611237,-87.80032,244900,2,2,163,"58,380"
W Ainslie St #1,Chicago,IL,41.970356,-87.68497,180000,1,1,74,"8,586,888"
N Damen Ave APT 207,Chicago,IL,41.96914,-87.67957,449900,2,2,105,"8,586,888"
W Catalpa Ave APT 1G,Chicago,IL,41.981068,-87.69376,250000,2,2,119,"8,586,888"
N Hoyne Ave #3N,Chicago,IL,41.96954,-87.6813,399900,2,2,121,"8,586,888"
W Gunnison St APT 2,Chicago,IL,41.969128,-87.70532,374900,3,2,167,"8,586,888"
Ravinia Ave UNIT 2W,Orland Park,IL,41.602985,-87.858574,240000,2,2,121,"58,380"
W 153rd St UNIT 1,Orland Park,IL,41.612892,-87.79967,224900,2,1,111,"58,380"
S 76th Ave APT 2G,Orland Park,IL,41.603413,-87.803185,197000,2,2,111,"58,380"
Old Orchard Ct UNIT 1S,Orland Park,IL,41.60415,-87.821,199900,2,2,111,"58,380"
Clairmont Ct #117,Orland Park,IL,41.619278,-87.84125,220000,2,2,111,"58,380"
Clairmont Ct #0,Orland Park,IL,41.61928,-87.84124,199900,2,2,135,"58,380"
Sutton Ct #86,Orland Park,IL,41.619278,-87.84125,204900,3,2,130,"58,380"
Orlan Brook Dr APT 3S,Orland Park,IL,41.60324,-87.83116,164900,2,1,84,"58,380"
Wild Rose Ln #8,Orland Park,IL,41.607117,-87.798325,229000,2,3,186,"58,380"
S Sunset Ridge Ct UNIT 1N,Orland Park,IL,41.605156,-87.81931,190000,2,2,111,"58,380"
Lake Hills Ct UNIT 1S,Orland Park,IL,41.604237,-87.82304,215000,3,2,149,"58,380"
W 157th St UNIT 205,Orland Park,IL,41.604904,-87.81045,215000,2,2,114,"58,380"
Light Rd APT 207,Oswego,IL,41.70109,-88.35747,125000,2,1,68,"35,470"
N Lincoln Ave APT 2,Chicago,IL,41.971287,-87.68988,475000,3,2,163,"8,586,888"
W Catalpa Ave APT 23,Chicago,IL,41.98158,-87.695404,139900,1,1,74,"8,586,888"
W Berwyn Ave APT 202,Chicago,IL,41.978012,-87.690216,109999,1,1,74,"8,586,888"
W Farragut Ave #1,Chicago,IL,41.97667,-87.68018,152000,1,1,79,"8,586,888"
W Foster Ave APT 4,Chicago,IL,41.97639,-87.685616,485000,3,2,149,"8,586,888"
W Gunnison St APT 1,Chicago,IL,41.96978,-87.69593,274900,2,3,93,"8,586,888"
3rd Ave,Joliet,IL,41.518955,-88.07614,85000,3,1,140,"147,323"
N Talman Ave #1,Chicago,IL,41.971,-87.69546,325000,3,1,149,"8,586,888"
N Artesian Ave APT 304,Chicago,IL,41.96834,-87.689766,330000,2,2,102,"8,586,888"
W Balmoral Ave APT 2E,Chicago,IL,41.97911,-87.68978,99900,1,1,70,"8,586,888"
N Damen Ave APT 3C,Chicago,IL,41.962635,-87.67947,300000,2,2,74,"8,586,888"
W Balmoral Ave #2N,Chicago,IL,41.979004,-87.69097,259900,2,1,93,"8,586,888"
W Winnemac Ave APT 1B,Chicago,IL,41.973343,-87.694275,319900,2,2,102,"8,586,888"
N Artesian Ave APT 308,Chicago,IL,41.96834,-87.689766,350000,2,2,102,"8,586,888"
N Western Ave UNIT 2N,Chicago,IL,41.972095,-87.68944,560000,3,2,149,"8,586,888"
N Lincoln Ave UNIT 402,Chicago,IL,41.97358,-87.69136,615000,3,2,154,"8,586,888"
Cascade Ln UNIT 397,Oswego,IL,41.696102,-88.323494,209900,2,2,144,"35,470"
N Lincoln Ave SUITE 3,Chicago,IL,41.974323,-87.69246,419900,3,2,158,"8,586,888"
N Washtenaw Ave #1,Chicago,IL,41.972054,-87.69671,315000,2,2,111,"8,586,888"
N Rockwell St #1-B,Chicago,IL,41.976116,-87.69383,210000,3,1,136,"8,586,888"
Cascade Ln #419,Oswego,IL,41.69685,-88.32246,225000,3,2,158,"35,470"
W Foster Ave UNIT 2W,Chicago,IL,41.976192,-87.686295,474900,3,2,149,"8,586,888"
N Lincoln Ave APT 3E,Chicago,IL,41.97789,-87.69289,289900,2,2,142,"8,586,888"
W Balmoral Ave APT 2G,Chicago,IL,41.979347,-87.69018,89900,1,1,65,"8,586,888"
N Whipple St APT 2B,Chicago,IL,41.9619,-87.70425,169900,1,1,84,"8,586,888"
Nugent St APT 460,Glenwood,IL,41.544384,-87.61254,130000,2,2,131,"8,846"
W Lawrence Ave #3,Chicago,IL,41.96829,-87.69654,200000,1,1,84,"8,586,888"
W Sunset Dr APT 404,Glenwood,IL,41.559814,-87.63412,128000,3,2,111,"8,846"
N Roberts Dr APT 1D,Glenwood,IL,41.555866,-87.633705,59900,1,1,70,"8,846"
N Whipple St APT 3A,Chicago,IL,41.96189,-87.70408,200000,2,1,93,"8,586,888"
N Albany Ave APT 1,Chicago,IL,41.97516,-87.70657,289000,2,2,130,"8,586,888"
W Winnemac Ave APT 1,Chicago,IL,41.97283,-87.69802,199900,2,1,121,"8,586,888"
W Berwyn Ave #2,Chicago,IL,41.977882,-87.70212,210000,2,1,88,"8,586,888"
N Carroll Pkwy APT 1H,Glenwood,IL,41.55748,-87.62691,119000,2,1,84,"8,846"
W Catalpa Ave APT 104,Chicago,IL,41.981033,-87.689766,455000,3,3,192,"8,586,888"
N Western Ave #2,Chicago,IL,41.972164,-87.689476,523000,3,2,158,"8,586,888"
N Bruce Ln APT 207,Glenwood,IL,41.559124,-87.63335,123500,3,2,131,"8,846"
N Whipple St APT 1A,Chicago,IL,41.9619,-87.70425,225000,2,1,111,"8,586,888"
W Leland Ave APT 1,Chicago,IL,41.96646,-87.6961,400000,2,2,102,"8,586,888"
W Arquilla Dr APT 136,Glenwood,IL,41.557987,-87.633675,96900,2,2,93,"8,846"
W Sunset Dr APT 101,Glenwood,IL,41.559803,-87.63413,89900,2,2,102,"8,846"
W Balmoral Ave APT 2S,Chicago,IL,41.97924,-87.69337,230000,2,1,84,"8,586,888"
N Rockwell St #1-A,Chicago,IL,41.976116,-87.69383,229000,3,1,132,"8,586,888"
N Damen Ave APT 2N,Chicago,IL,41.96996,-87.6788,660000,3,2,160,"8,586,888"
N Lincoln Ave APT 302,Chicago,IL,41.982834,-87.695305,324900,2,2,111,"8,586,888"
N Western Ave APT 4B,Chicago,IL,41.971764,-87.689514,429747,2,2,132,"8,586,888"
W Catalpa Ave #2E,Chicago,IL,41.981037,-87.698204,192000,2,1,81,"8,586,888"
N Leavitt St APT 1,Chicago,IL,41.97532,-87.68462,499999,3,2,204,"8,586,888"
N Western Ave APT 4L,Chicago,IL,41.971764,-87.689514,385000,2,2,118,"8,586,888"
W Berwyn Ave #2N,Chicago,IL,41.977913,-87.691185,189900,3,1,111,"8,586,888"
W Winnemac Ave APT 3W,Chicago,IL,41.972775,-87.68935,575000,3,3,177,"8,586,888"
Presidential Blvd,Oswego,IL,41.686157,-88.36244,224000,3,2,113,"35,470"
Donovan Dr #1,Crete,IL,41.469486,-87.5897,115000,2,2,109,"8,058"
W Montrose Ave #1E,Chicago,IL,41.96148,-87.7039,739000,4,4,279,"8,586,888"
N Western Ave APT 4C,Chicago,IL,41.971764,-87.689514,475000,2,2,140,"8,586,888"
W Leland Ave APT 1W,Chicago,IL,41.966507,-87.6975,199900,1,1,84,"8,586,888"
N Virginia Ave #2B,Chicago,IL,41.979034,-87.70346,178500,2,1,88,"8,586,888"
N Campbell Ave #3,Chicago,IL,41.966496,-87.69148,259000,2,1,93,"8,586,888"
N Talman Ave APT 3E,Chicago,IL,41.96948,-87.69534,249900,2,1,93,"8,586,888"
W Eastwood Ave APT 3,Chicago,IL,41.965973,-87.691,225000,1,1,87,"8,586,888"
W Ainslie St #3,Chicago,IL,41.9703,-87.6869,189900,1,1,88,"8,586,888"
N Western Ave #3,Chicago,IL,41.97357,-87.68915,624900,3,2,169,"8,586,888"
W Summerdale Ave #B2,Chicago,IL,41.978275,-87.70184,142000,1,1,65,"8,586,888"
W Winnemac Ave APT 1,Chicago,IL,41.97283,-87.6979,220000,2,2,95,"8,586,888"
W Leland Ave #1,Chicago,IL,41.966354,-87.70733,169900,1,1,84,"8,586,888"
W Rascher Ave #203,Chicago,IL,41.98055,-87.69619,224999,3,1,111,"8,586,888"
W Foster Ave APT 104,Chicago,IL,41.975555,-87.69463,224000,2,2,102,"8,586,888"
N Campbell Avenue #G,Chicago,IL,41.980858,-87.692085,190000,2,2,84,"8,586,888"
Orlan Brook Dr UNIT 36,Orland Park,IL,41.605415,-87.83004,175000,2,2,130,"58,380"
N Francisco Ave APT G,Chicago,IL,41.97828,-87.70118,129900,2,1,102,"8,586,888"
S 76th Ave APT 3B,Orland Park,IL,41.603413,-87.803185,235000,2,2,100,"58,380"
W Balmoral Ave APT 2E,Chicago,IL,41.97935,-87.68978,99900,1,1,70,"8,586,888"
Foxbend Ct APT 1S,Orland Park,IL,41.60531,-87.81585,199900,2,2,102,"58,380"
W 153rd St UNIT 3E,Orland Park,IL,41.612892,-87.79967,194500,2,2,121,"58,380"
Montgomery Dr #167,Orland Park,IL,41.619278,-87.84125,219000,2,2,116,"58,380"
Orlan Brook Dr UNIT 51,Orland Park,IL,41.605423,-87.830055,120000,2,2,121,"58,380"
Beckwith Ln #1B,Crete,IL,41.468716,-87.59613,164500,2,2,155,"8,058"
S Brainard Ave APT 306,La Grange,IL,41.771164,-87.87784,149900,2,2,98,"15,555"
N La Grange Rd APT 1003,La Grange,IL,41.819527,-87.869644,168900,2,2,111,"15,555"
E Plainfield Rd APT 8,La Grange,IL,41.796566,-87.86459,135000,2,1,84,"15,555"
S Brainard Ave APT 308,Countryside,IL,41.770576,-87.87814,100000,1,1,93,"9,517"
S Brainard Ave APT 421,Countryside,IL,41.76863,-87.8784,171900,2,2,113,"9,517"
N Damen Ave APT 1W,Chicago,IL,41.962635,-87.67947,270000,2,2,93,"8,586,888"
