city,state,latitude,longitude,postcode,price,bedroom_number,bathroom_number,property_type
Chicago,IL,41.88196,-87.650345,60607,599000,2,2,CONDO
Chicago,IL,41.966187,-87.72043,60625,337500,3,3,CONDO
Chicago,IL,41.881718,-87.66405,60607,1025000,3,3,CONDO
Chicago,IL,41.963516,-87.71775,60625,149900,2,1,CONDO
Chicago,IL,41.881878,-87.65334,60607,1800000,4,4,CONDO
Chicago,IL,41.882572,-87.66108,60607,2750000,4,4,CONDO
Chicago,IL,41.876976,-87.659065,60607,235000,1,1,CONDO
Chicago,IL,41.86222,-87.65534,60608,280000,1,1,CONDO
Chicago,IL,41.970585,-87.76549,60630,160000,1,1,CONDO
Chicago,IL,41.88012,-87.651184,60607,839900,3,2,CONDO
Chicago,IL,,,60607,903900,3,3,CONDO
Chicago,IL,41.967983,-87.771866,60630,159900,2,1,CONDO
Chicago,IL,41.86227,-87.65292,60608,425000,2,2,CONDO
Chicago,IL,,,60608,395900,2,2,CONDO
Chicago,IL,41.878124,-87.6811,60612,425000,3,4,CONDO
Chicago,IL,,,60608,599900,3,3,CONDO
Chicago,IL,41.882145,-87.661835,60607,729000,3,3,CONDO
Chicago,IL,41.96487,-87.71902,60625,199900,2,2,CONDO
Chicago,IL,41.877518,-87.65701,60607,893900,3,3,CONDO
Chicago,IL,41.96585,-87.709366,60625,315000,2,2,CONDO
Chicago,IL,41.88387,-87.652794,60607,375000,1,1,CONDO
Chicago,IL,41.966194,-87.70877,60625,299900,2,2,CONDO
Chicago,IL,41.881878,-87.65334,60607,2600000,4,4,CONDO
Chicago,IL,41.87922,-87.65328,60607,300000,1,1,CONDO
Chicago,IL,41.880478,-87.66518,60607,249000,1,1,CONDO
Chicago,IL,41.970814,-87.70886,60625,250000,3,2,CONDO
Chicago,IL,41.88246,-87.65555,60607,2749000,3,4,CONDO
Chicago,IL,41.958237,-87.74836,60641,114900,1,1,CONDO
Chicago,IL,41.881557,-87.71028,60624,179500,3,2,CONDO
Chicago,IL,41.966713,-87.71662,60625,325000,3,3,CONDO
Chicago,IL,41.893333,-87.72445,60624,85000,2,1,CONDO
Chicago,IL,41.88246,-87.65555,60607,3349000,4,5,CONDO
Chicago,IL,,,60624,119500,2,2,CONDO
Chicago,IL,41.880478,-87.66518,60607,399900,3,2,CONDO
Chicago,IL,41.881786,-87.66122,60607,460000,2,1,CONDO
Chicago,IL,41.87962,-87.6518,60607,300000,1,1,CONDO
Chicago,IL,41.868767,-87.66268,60607,569000,3,2,CONDO
Chicago,IL,41.88246,-87.65555,60607,3299000,4,5,CONDO
Chicago,IL,,,60608,459900,4,3,CONDO
Chicago,IL,,,60608,334900,2,2,CONDO
Chicago,IL,,,60608,354900,2,2,CONDO
Chicago,IL,41.873474,-87.66192,60607,674500,3,3,CONDO
Chicago,IL,,,60607,1249000,2,3,CONDO
Chicago,IL,41.88246,-87.65555,60607,3399000,4,5,CONDO
Chicago,IL,41.87365,-87.684845,60612,259000,2,2,CONDO
Chicago,IL,41.960613,-87.72812,60641,165900,3,1,CONDO
Chicago,IL,41.882526,-87.654076,60607,949900,3,3,CONDO
Chicago,IL,41.88106,-87.65937,60607,625000,2,2,CONDO
Chicago,IL,41.954453,-87.74782,60641,184900,1,1,CONDO
Chicago,IL,41.881878,-87.65334,60607,2000000,4,4,CONDO
Chicago,IL,41.855183,-87.65945,60608,609900,3,3,CONDO
Chicago,IL,41.955463,-87.71275,60618,229000,2,1,CONDO
Chicago,IL,41.859406,-87.662575,60608,459900,4,3,CONDO
Chicago,IL,,,60607,1295000,3,3,CONDO
Chicago,IL,41.984093,-87.727684,60659,175000,1,1,CONDO
Chicago,IL,41.880768,-87.66487,60607,524900,2,2,CONDO
Chicago,IL,,,60607,883900,3,3,CONDO
Chicago,IL,41.955467,-87.712006,60618,325000,3,2,CONDO
Chicago,IL,41.879612,-87.683395,60612,234900,2,2,CONDO
Chicago,IL,41.870132,-87.65297,60607,279000,2,1,CONDO
Chicago,IL,41.880478,-87.66518,60607,360000,2,2,CONDO
Chicago,IL,41.9693,-87.73993,60630,139900,2,1,CONDO
Chicago,IL,41.88262,-87.65273,60607,1899000,3,3,CONDO
Chicago,IL,41.880505,-87.662315,60607,1425000,3,3,CONDO
Chicago,IL,41.966328,-87.71065,60625,199000,2,1,CONDO
Chicago,IL,41.88246,-87.65555,60607,2799000,3,4,CONDO
Chicago,IL,41.881878,-87.65334,60607,2000000,4,4,CONDO
Chicago,IL,41.88246,-87.65555,60607,2599000,3,4,CONDO
Chicago,IL,41.877705,-87.65702,60607,922900,3,3,CONDO
Chicago,IL,41.96912,-87.70934,60625,185000,2,2,CONDO
Chicago,IL,41.881878,-87.65334,60607,2000000,4,4,CONDO
Chicago,IL,41.877705,-87.65702,60607,907900,3,3,CONDO
Chicago,IL,41.881718,-87.66405,60607,1000000,3,2,CONDO
Chicago,IL,41.868816,-87.65944,60607,359000,2,2,CONDO
Chicago,IL,41.878426,-87.657425,60607,290000,1,2,CONDO
Chicago,IL,41.877518,-87.65701,60607,903900,3,3,CONDO
Chicago,IL,41.87728,-87.657005,60607,860900,3,3,CONDO
Chicago,IL,41.87922,-87.65328,60607,315000,1,1,CONDO
Chicago,IL,41.87113,-87.71933,60624,159900,3,2,CONDO
Chicago,IL,41.87962,-87.6518,60607,419000,2,2,CONDO
Chicago,IL,41.877705,-87.65702,60607,984900,3,3,CONDO
Chicago,IL,,,60607,1274000,2,3,CONDO
Chicago,IL,41.877705,-87.65702,60607,949900,3,3,CONDO
Chicago,IL,41.877296,-87.65655,60607,883900,3,3,CONDO
Chicago,IL,41.879856,-87.667114,60612,279900,1,1,CONDO
Chicago,IL,41.877296,-87.65655,60607,1282900,4,4,CONDO
Chicago,IL,41.96589,-87.778656,60630,235000,2,2,CONDO
Chicago,IL,41.88246,-87.65555,60607,2999000,3,4,CONDO
Chicago,IL,41.85534,-87.65723,60608,399999,3,2,CONDO
Chicago,IL,41.877296,-87.65655,60607,898900,3,3,CONDO
Chicago,IL,41.86121,-87.655655,60608,215000,2,1,CONDO
Chicago,IL,41.96548,-87.7591,60630,120000,1,1,CONDO
Chicago,IL,41.86228,-87.65276,60608,250000,2,1,CONDO
Chicago,IL,41.969048,-87.76687,60630,125000,1,1,CONDO
Chicago,IL,41.957714,-87.70901,60618,218900,2,1,CONDO
Chicago,IL,41.87728,-87.657005,60607,874900,3,3,CONDO
Chicago,IL,41.9704,-87.71743,60625,210000,2,1,CONDO
Chicago,IL,41.861378,-87.6525,60608,419900,2,2,CONDO
Chicago,IL,41.96051,-87.71091,60618,249999,2,1,CONDO
Chicago,IL,41.88246,-87.65555,60607,1249000,2,3,CONDO
Chicago,IL,41.877705,-87.65702,60607,954900,3,3,CONDO
Chicago,IL,41.877705,-87.65702,60607,929900,3,3,CONDO
Chicago,IL,41.860477,-87.65916,60608,310000,2,2,CONDO
Chicago,IL,41.880478,-87.66518,60607,265000,1,1,CONDO
Chicago,IL,41.881878,-87.65334,60607,1800000,4,4,CONDO
Chicago,IL,41.971573,-87.71554,60625,130000,1,1,CONDO
Chicago,IL,41.958546,-87.72889,60641,274900,3,2,CONDO
Chicago,IL,41.879032,-87.71395,60624,159000,3,2,CONDO
Chicago,IL,41.882492,-87.70653,60624,175000,3,3,CONDO
Chicago,IL,41.963997,-87.75825,60630,264900,2,2,CONDO
Chicago,IL,41.885292,-87.65477,60607,549900,2,2,CONDO
Chicago,IL,41.877518,-87.65701,60607,940900,3,3,CONDO
Chicago,IL,41.877296,-87.65655,60607,859900,3,3,CONDO
Chicago,IL,41.870598,-87.71937,60624,95000,3,2,CONDO
Chicago,IL,41.883015,-87.65473,60607,2500000,3,4,CONDO
Chicago,IL,41.88453,-87.683624,60612,174500,1,1,CONDO
Chicago,IL,41.88246,-87.65555,60607,2799000,4,5,CONDO
Chicago,IL,41.874725,-87.71119,60624,99000,3,1,CONDO
Chicago,IL,41.88246,-87.65555,60607,3149000,3,4,CONDO
Chicago,IL,41.88246,-87.65555,60607,2599000,3,4,CONDO
Chicago,IL,41.88246,-87.65555,60607,2349000,3,5,CONDO
Chicago,IL,41.88246,-87.65555,60607,2599000,4,5,CONDO
Chicago,IL,41.88246,-87.65555,60607,3299000,4,5,CONDO
Chicago,IL,41.877705,-87.65702,60607,965900,3,3,CONDO
Chicago,IL,41.877518,-87.65701,60607,930900,3,3,CONDO
Chicago,IL,41.88246,-87.65555,60607,1289000,2,3,CONDO
Chicago,IL,41.88387,-87.652794,60607,839000,2,3,CONDO
Chicago,IL,41.87728,-87.657005,60607,830900,3,3,CONDO
Chicago,IL,41.88246,-87.65555,60607,1199000,2,3,CONDO
Chicago,IL,41.877518,-87.65701,60607,920900,3,3,CONDO
Chicago,IL,41.877518,-87.65701,60607,905900,3,3,CONDO
Chicago,IL,41.87728,-87.657005,60607,1650900,4,4,CONDO
Chicago,IL,41.877518,-87.65701,60607,907900,3,3,CONDO
Chicago,IL,41.87728,-87.657005,60607,825900,3,3,CONDO
Chicago,IL,41.877518,-87.65701,60607,1665900,4,5,CONDO
Chicago,IL,41.877705,-87.65702,60607,1850900,5,5,CONDO
Chicago,IL,41.877705,-87.65702,60607,1670900,4,5,CONDO
Chicago,IL,41.87728,-87.657005,60607,845900,3,3,CONDO
Chicago,IL,41.877705,-87.65702,60607,1295900,4,4,CONDO
Chicago,IL,41.877518,-87.65701,60607,880900,3,3,CONDO
Chicago,IL,41.877705,-87.65702,60607,1695900,4,5,CONDO
Chicago,IL,41.877518,-87.65701,60607,885900,3,3,CONDO
Chicago,IL,41.877518,-87.65701,60607,890900,3,3,CONDO
Chicago,IL,41.87728,-87.657005,60607,867900,3,3,CONDO
Chicago,IL,41.87728,-87.657005,60607,900900,3,3,CONDO
Chicago,IL,41.877705,-87.65702,60607,1685900,4,5,CONDO
Chicago,IL,41.87728,-87.657005,60607,1660900,4,4,CONDO
Chicago,IL,41.87728,-87.657005,60607,865900,3,3,CONDO
Chicago,IL,41.87728,-87.657005,60607,887900,3,3,CONDO
Chicago,IL,41.87728,-87.657005,60607,860900,3,3,CONDO
Chicago,IL,41.88246,-87.65555,60607,2299000,3,5,CONDO
Chicago,IL,41.877705,-87.65702,60607,960900,3,3,CONDO
Chicago,IL,41.877518,-87.65701,60607,955900,3,3,CONDO
Chicago,IL,41.877296,-87.65655,60607,935900,3,3,CONDO
Chicago,IL,41.877518,-87.65701,60607,1665900,4,5,CONDO
Chicago,IL,41.877518,-87.65701,60607,930900,3,3,CONDO
Chicago,IL,41.877518,-87.65701,60607,1670900,4,5,CONDO
Chicago,IL,41.877518,-87.65701,60607,867900,3,3,CONDO
Chicago,IL,41.877518,-87.65701,60607,1680900,4,4,CONDO
Chicago,IL,41.881878,-87.65334,60607,2800000,5,5,CONDO
Chicago,IL,41.881878,-87.65334,60607,2500000,4,4,CONDO
Chicago,IL,41.881878,-87.65334,60607,3000000,5,5,CONDO
Chicago,IL,41.881878,-87.65334,60607,3200000,5,5,CONDO
Chicago,IL,41.881878,-87.65334,60607,3000000,5,5,CONDO
Chicago,IL,41.881878,-87.65334,60607,2300000,4,4,CONDO
Chicago,IL,41.871937,-87.721855,60624,119900,4,1,CONDO
Chicago,IL,41.88246,-87.65555,60607,3099000,4,5,CONDO
Chicago,IL,41.88246,-87.65555,60607,1289000,2,3,CONDO
Chicago,IL,41.88246,-87.65555,60607,2299000,3,4,CONDO
Chicago,IL,41.88246,-87.65555,60607,1249000,2,3,CONDO
Chicago,IL,41.88246,-87.65555,60607,1329000,2,3,CONDO
Chicago,IL,41.88246,-87.65555,60607,1289000,2,3,CONDO
Chicago,IL,41.88246,-87.65555,60607,1249000,2,3,CONDO
Chicago,IL,41.88246,-87.65555,60607,1329000,2,3,CONDO
Chicago,IL,41.88246,-87.65555,60607,1289000,2,3,CONDO
Chicago,IL,41.88246,-87.65555,60607,2599000,4,5,CONDO
Chicago,IL,41.877296,-87.65655,60607,839900,3,3,CONDO
Chicago,IL,41.877296,-87.65655,60607,925900,3,3,CONDO
Chicago,IL,41.87728,-87.657005,60607,885900,3,3,CONDO
Chicago,IL,41.87728,-87.657005,60607,862900,3,3,CONDO
Chicago,IL,41.87728,-87.657005,60607,1685900,4,4,CONDO
Chicago,IL,41.877296,-87.65655,60607,924900,3,3,CONDO
Chicago,IL,41.877296,-87.65655,60607,1690900,4,4,CONDO
Chicago,IL,41.87728,-87.657005,60607,897900,3,3,CONDO
Chicago,IL,41.87728,-87.657005,60607,841900,3,3,CONDO
Chicago,IL,41.87728,-87.657005,60607,892900,3,3,CONDO
Chicago,IL,41.871902,-87.72475,60624,79000,4,1,CONDO
Chicago,IL,41.871902,-87.72475,60624,75000,4,1,CONDO
Chicago,IL,41.87728,-87.657005,60607,895900,3,3,CONDO
Chicago,IL,41.87728,-87.657005,60607,890900,3,3,CONDO
Chicago,IL,41.953518,-87.71509,60618,168000,1,1,CONDO
Chicago,IL,41.95656,-87.73046,60641,379000,2,2,CONDO
Chicago,IL,41.97036,-87.7204,60625,239900,2,1,CONDO
Chicago,IL,41.969997,-87.71794,60625,164900,2,1,CONDO
Chicago,IL,41.97001,-87.71672,60625,189900,2,2,CONDO
Chicago,IL,41.97011,-87.76561,60630,129800,1,1,CONDO
Chicago,IL,41.967022,-87.7149,60625,149900,2,1,CONDO
Chicago,IL,41.969967,-87.76526,60630,209900,2,1,CONDO
Chicago,IL,41.957565,-87.720024,60618,160000,2,1,CONDO
Chicago,IL,41.774597,-87.78492,60638,144900,2,2,CONDO
Chicago,IL,41.966713,-87.71662,60625,239900,2,2,CONDO
Chicago,IL,41.9704,-87.71743,60625,209900,2,1,CONDO
Chicago,IL,41.793213,-87.76917,60638,99900,1,1,CONDO
Chicago,IL,41.883347,-87.63403,60606,329000,2,2,CONDO
Chicago,IL,41.775105,-87.78762,60638,114900,2,1,CONDO
Chicago,IL,41.873028,-87.63335,60607,375000,2,2,CONDO
Chicago,IL,41.87407,-87.63332,60607,569797,2,3,CONDO
Chicago,IL,41.879475,-87.64811,60607,345000,1,1,CONDO
Chicago,IL,41.875015,-87.64117,60607,200000,1,1,CONDO
Chicago,IL,41.883335,-87.63419,60606,349000,2,2,CONDO
Chicago,IL,41.875015,-87.64117,60607,349000,2,2,CONDO
Chicago,IL,41.876556,-87.63479,60607,315000,2,1,CONDO
Chicago,IL,41.87949,-87.639984,60606,465000,2,2,CONDO
Chicago,IL,41.86333,-87.646484,60607,344900,2,2,CONDO
Chicago,IL,,,60607,3937500,5,6,CONDO
Chicago,IL,41.87948,-87.64928,60607,1500000,3,2,CONDO
Chicago,IL,41.876865,-87.64921,60607,510000,3,3,CONDO
Chicago,IL,41.883347,-87.63403,60606,520000,2,2,CONDO
Chicago,IL,41.875015,-87.64117,60607,225000,1,1,CONDO
Chicago,IL,41.8766,-87.634636,60607,224900,1,1,CONDO
Chicago,IL,41.876286,-87.64118,60607,275000,2,1,CONDO
Chicago,IL,41.871956,-87.63198,60607,225000,1,1,CONDO
Chicago,IL,41.876556,-87.63479,60607,355000,2,2,CONDO
Chicago,IL,41.87386,-87.6331,60605,625000,3,3,CONDO
Chicago,IL,41.87949,-87.639984,60606,385000,2,2,CONDO
Chicago,IL,41.85929,-87.64699,60608,329000,2,2,CONDO
Chicago,IL,41.87407,-87.63332,60607,499900,2,3,CONDO
Chicago,IL,41.876556,-87.63479,60607,365000,2,2,CONDO
Chicago,IL,41.88509,-87.6392,60606,330000,1,1,CONDO
Chicago,IL,41.872303,-87.63265,60605,199990,0,1,CONDO
Chicago,IL,41.87995,-87.64904,60607,849000,2,2,CONDO
Chicago,IL,,,60606,699900,4,3,CONDO
Chicago,IL,41.97011,-87.76493,60630,149999,1,1,CONDO
Chicago,IL,,,60625,185000,2,1,CONDO
Chicago,IL,41.9706,-87.7241,60625,164500,2,1,CONDO
Chicago,IL,41.96841,-87.73621,60630,179999,2,1,CONDO
Chicago,IL,41.95818,-87.730515,60641,182900,2,2,CONDO
Byron,IL,42.14751,-89.27275,61010,178900,2,2,CONDO
Chicago,IL,41.96797,-87.77387,60630,259900,2,2,CONDO
Chicago,IL,41.970337,-87.71917,60625,165000,2,1,CONDO
Chicago,IL,41.954453,-87.74782,60641,269000,2,2,CONDO
Chicago,IL,41.960705,-87.76995,60634,129990,1,1,CONDO
Chicago,IL,41.969105,-87.71301,60625,249900,2,2,CONDO
Chicago,IL,41.969093,-87.71303,60625,229900,2,2,CONDO
Chicago,IL,41.97774,-87.709076,60625,235000,2,2,CONDO
Watseka,IL,40.775753,-87.74051,60970,85000,2,1,CONDO
Chicago,IL,41.966187,-87.72043,60625,249900,3,2,CONDO
Chicago,IL,41.972057,-87.773,60630,190000,2,2,CONDO
Chicago,IL,41.957603,-87.74819,60641,214500,2,1,CONDO
Chicago,IL,41.982094,-87.71405,60625,199800,2,1,CONDO
Chicago,IL,41.961693,-87.72013,60625,199000,2,2,CONDO
Chicago,IL,41.968296,-87.77667,60630,164999,1,1,CONDO
Watseka,IL,40.777836,-87.725815,60970,30000,2,1,CONDO
Chicago,IL,41.971325,-87.76616,60630,499900,3,4,CONDO
Chicago,IL,41.966873,-87.7389,60630,225000,2,2,CONDO
Chicago,IL,41.968163,-87.7664,60630,139900,2,1,CONDO
Chicago,IL,41.9753,-87.72497,60625,174900,2,2,CONDO
Chicago,IL,41.971836,-87.70889,60625,210000,2,1,CONDO
Chicago,IL,41.96126,-87.717575,60618,315000,2,2,CONDO
Chicago,IL,41.96316,-87.70918,60625,249900,2,1,CONDO
Chicago,IL,41.971287,-87.7649,60630,170000,2,1,CONDO
Chicago,IL,,,60630,159900,2,1,CONDO
Chicago,IL,41.959835,-87.75357,60641,375000,3,2,CONDO
Chicago,IL,41.969383,-87.76534,60630,90000,1,1,CONDO
Chicago,IL,41.958168,-87.72888,60641,135000,1,1,CONDO
Chicago,IL,41.971657,-87.71379,60625,249700,2,2,CONDO
Chicago,IL,,,60630,750000,6,6,CONDO
Chicago,IL,41.9617,-87.76763,60630,115000,1,1,CONDO
Chicago,IL,41.95678,-87.7338,60641,165000,2,1,CONDO
Chicago,IL,41.970116,-87.76563,60630,118000,1,1,CONDO
Chicago,IL,41.9548,-87.72728,60641,725000,4,4,CONDO
Chicago,IL,41.963516,-87.71775,60625,189500,2,1,CONDO
Chicago,IL,41.9753,-87.72497,60625,164500,2,2,CONDO
Chicago,IL,41.958233,-87.74911,60641,165000,2,1,CONDO
Chicago,IL,41.957714,-87.7097,60618,207000,2,1,CONDO
Chicago,IL,41.96638,-87.71126,60625,255000,2,2,CONDO
Chicago,IL,41.965,-87.71971,60625,199900,2,2,CONDO
Chicago,IL,41.960136,-87.64769,60613,410000,2,2,CONDO
Chicago,IL,41.954388,-87.64714,60613,145000,0,1,CONDO
Chicago,IL,41.950302,-87.64619,60613,239000,2,1,CONDO
Chicago,IL,41.9753,-87.72497,60625,199900,2,2,CONDO
Chicago,IL,41.954163,-87.646355,60613,180000,2,1,CONDO
Chicago,IL,41.9706,-87.7241,60625,162900,2,1,CONDO
Chicago,IL,41.954388,-87.64714,60613,199900,1,1,CONDO
Chicago,IL,41.969997,-87.71794,60625,229000,3,2,CONDO
Chicago,IL,41.954388,-87.64714,60613,220000,1,1,CONDO
Chicago,IL,41.95561,-87.67179,60613,439000,2,2,CONDO
Chicago,IL,41.954006,-87.648254,60613,173000,1,1,CONDO
Chicago,IL,41.96748,-87.77031,60630,259900,2,2,CONDO
Chicago,IL,41.9551,-87.64804,60613,369000,2,2,CONDO
Chicago,IL,41.961487,-87.72698,60625,129900,2,1,CONDO
Chicago,IL,41.954006,-87.648254,60613,163000,1,1,CONDO
Chicago,IL,41.94897,-87.64418,60613,195000,1,2,CONDO
Chicago,IL,41.956234,-87.65422,60613,456000,3,2,CONDO
Chicago,IL,41.95634,-87.65359,60613,430000,3,2,CONDO
Chicago,IL,41.96018,-87.670334,60613,285000,2,1,CONDO
Chicago,IL,41.949284,-87.65283,60613,285000,2,1,CONDO
Chicago,IL,41.95795,-87.732124,60641,275000,2,2,CONDO
Chicago,IL,41.94827,-87.6471,60613,525000,2,2,CONDO
Chicago,IL,41.949593,-87.64577,60613,225000,1,1,CONDO
Chicago,IL,41.952915,-87.67456,60613,375000,2,2,CONDO
Chicago,IL,41.967545,-87.76525,60630,154900,2,1,CONDO
Chicago,IL,41.961983,-87.65858,60613,419000,2,2,CONDO
Chicago,IL,41.95448,-87.67682,60613,575000,3,2,CONDO
Chicago,IL,41.954487,-87.66712,60613,290000,2,1,CONDO
Chicago,IL,41.95131,-87.65117,60613,415000,2,2,CONDO
Chicago,IL,41.97867,-87.73773,60630,295000,2,2,CONDO
Chicago,IL,41.95461,-87.66502,60613,549000,3,2,CONDO
Chicago,IL,41.969795,-87.726524,60625,125000,1,1,CONDO
Chicago,IL,41.96073,-87.64856,60613,325000,2,2,CONDO
Chicago,IL,41.98281,-87.71119,60659,125000,2,1,CONDO
Chicago,IL,41.954006,-87.648254,60613,168900,1,1,CONDO
Chicago,IL,41.95813,-87.650154,60613,450000,3,3,CONDO
Chicago,IL,41.95414,-87.64598,60613,600000,4,4,CONDO
Chicago,IL,41.954163,-87.646355,60613,179900,2,1,CONDO
Chicago,IL,41.97022,-87.72896,60630,125000,2,1,CONDO
Chicago,IL,41.94897,-87.64418,60613,194500,1,1,CONDO
Chicago,IL,41.98464,-87.711006,60659,129900,2,1,CONDO
Chicago,IL,41.94918,-87.661285,60613,324900,2,1,CONDO
Chicago,IL,41.95635,-87.73139,60641,141900,1,1,CONDO
Chicago,IL,41.95014,-87.66855,60613,749900,3,3,CONDO
Chicago,IL,41.95724,-87.65032,60613,265000,2,2,CONDO
Chicago,IL,41.9559,-87.647964,60613,545000,3,3,CONDO
Chicago,IL,41.957565,-87.720024,60618,167500,2,1,CONDO
Chicago,IL,41.95836,-87.67782,60613,439900,3,2,CONDO
Chicago,IL,41.94897,-87.64418,60613,112500,0,1,CONDO
Chicago,IL,41.969788,-87.72651,60625,132000,2,1,CONDO
Chicago,IL,,,60613,759000,2,2,CONDO
Chicago,IL,41.972378,-87.77425,60630,110000,1,1,CONDO
Chicago,IL,41.954006,-87.648254,60613,169900,1,1,CONDO
Chicago,IL,41.954388,-87.64714,60613,235000,1,1,CONDO
Chicago,IL,41.94897,-87.64418,60613,269900,1,1,CONDO
Chicago,IL,41.949593,-87.64577,60613,399000,2,2,CONDO
Chicago,IL,41.954163,-87.646355,60613,235000,3,2,CONDO
Chicago,IL,41.954163,-87.646355,60613,200000,2,1,CONDO
Chicago,IL,41.95084,-87.67353,60613,254500,2,1,CONDO
Chicago,IL,41.950478,-87.647675,60613,299000,2,2,CONDO
Chicago,IL,41.954006,-87.648254,60613,186900,1,1,CONDO
Chicago,IL,41.775063,-87.790215,60638,129900,2,2,CONDO
Chicago,IL,41.957947,-87.65692,60613,400000,2,2,CONDO
Chicago,IL,41.948013,-87.646034,60613,350000,3,2,CONDO
Chicago,IL,41.949593,-87.64577,60613,279000,1,1,CONDO
Chicago,IL,,,60613,499000,2,3,CONDO
Chicago,IL,41.954388,-87.64714,60613,215000,1,1,CONDO
Chicago,IL,41.948666,-87.64634,60613,129900,0,1,CONDO
Chicago,IL,41.96125,-87.65525,60613,459900,2,3,CONDO
Chicago,IL,41.95576,-87.6762,60613,369900,2,2,CONDO
Chicago,IL,41.954163,-87.646355,60613,199000,2,1,CONDO
Chicago,IL,41.91241,-87.633224,60614,340000,1,1,CONDO
Chicago,IL,41.9612,-87.65667,60613,309900,2,2,CONDO
Chicago,IL,41.92645,-87.670784,60614,509000,3,3,CONDO
Chicago,IL,41.77738,-87.78422,60638,239900,2,2,CONDO
Chicago,IL,41.954388,-87.64714,60613,210000,1,1,CONDO
Chicago,IL,41.913246,-87.6353,60614,589000,3,2,CONDO
Chicago,IL,41.95122,-87.663765,60613,569900,2,2,CONDO
Chicago,IL,41.94828,-87.668495,60613,550000,3,2,CONDO
Chicago,IL,41.91463,-87.63842,60614,475000,3,1,CONDO
Chicago,IL,41.949825,-87.65066,60613,574900,3,2,CONDO
Chicago,IL,41.969307,-87.739944,60630,100,,,CONDO
Chicago,IL,41.95804,-87.64892,60613,122500,1,1,CONDO
Chicago,IL,41.95678,-87.7338,60641,168000,2,1,CONDO
Chicago,IL,41.92202,-87.64696,60614,499000,3,1,CONDO
Chicago,IL,41.949593,-87.64577,60613,315000,1,1,CONDO
Chicago,IL,,,60614,349000,1,1,CONDO
Chicago,IL,41.954006,-87.648254,60613,229900,1,1,CONDO
Chicago,IL,41.91228,-87.63545,60614,209000,0,1,CONDO
Chicago,IL,41.960136,-87.64769,60613,200000,1,1,CONDO
Chicago,IL,41.92396,-87.644936,60614,599900,3,2,CONDO
Chicago,IL,41.97834,-87.737595,60630,269900,2,2,CONDO
Chicago,IL,41.955677,-87.65008,60613,285000,2,1,CONDO
Chicago,IL,41.960396,-87.7109,60618,155000,1,1,CONDO
Chicago,IL,41.949013,-87.64654,60613,150000,0,1,CONDO
Chicago,IL,41.956997,-87.65655,60613,350000,2,2,CONDO
Chicago,IL,41.924156,-87.63901,60614,259500,1,1,CONDO
Chicago,IL,41.967247,-87.7333,60630,169000,2,1,CONDO
Chicago,IL,41.774082,-87.79538,60638,145000,2,1,CONDO
Chicago,IL,41.957684,-87.64704,60613,450000,3,2,CONDO
Chicago,IL,41.93183,-87.64372,60614,549900,2,2,CONDO
Chicago,IL,41.97021,-87.728966,60630,159999,2,1,CONDO
Chicago,IL,41.919014,-87.676796,60614,260000,1,1,CONDO
Chicago,IL,41.94895,-87.67596,60613,419000,2,2,CONDO
Chicago,IL,41.968166,-87.76619,60630,167900,2,1,CONDO
Chicago,IL,41.93265,-87.67005,60614,360000,2,2,CONDO
Chicago,IL,41.965885,-87.73661,60630,174900,2,1,CONDO
Chicago,IL,41.955772,-87.71752,60618,138900,2,1,CONDO
Chicago,IL,41.96626,-87.71609,60625,203000,2,1,CONDO
Chicago,IL,41.970318,-87.726006,60625,354900,3,2,CONDO
Chicago,IL,41.984642,-87.711006,60659,160000,2,1,CONDO
Chicago,IL,41.931732,-87.65795,60614,540000,3,2,CONDO
Chicago,IL,41.985493,-87.71347,60659,130000,2,2,CONDO
Chicago,IL,41.914894,-87.6372,60614,285000,1,1,CONDO
Chicago,IL,41.919174,-87.658066,60614,469900,3,1,CONDO
Chicago,IL,41.985493,-87.71347,60659,130000,2,2,CONDO
Chicago,IL,41.872303,-87.63265,60605,250000,1,1,CONDO
Chicago,IL,41.87407,-87.63332,60607,745000,2,2,CONDO
Chicago,IL,41.916042,-87.635,60614,349900,2,2,CONDO
Chicago,IL,41.9148,-87.6529,60614,429999,2,1,CONDO
Chicago,IL,41.87386,-87.6331,60605,380000,2,2,CONDO
Chicago,IL,41.872303,-87.63265,60605,318000,2,2,CONDO
Chicago,IL,41.985493,-87.71347,60659,130000,2,2,CONDO
Chicago,IL,41.87627,-87.64175,60607,399000,2,2,CONDO
Chicago,IL,41.932865,-87.655876,60614,675000,3,3,CONDO
Chicago,IL,41.87949,-87.639984,60606,510000,2,2,CONDO
Chicago,IL,41.985493,-87.71347,60659,130000,2,2,CONDO
Chicago,IL,41.912483,-87.633965,60614,475000,2,2,CONDO
Chicago,IL,41.87407,-87.63332,60607,399900,2,2,CONDO
Chicago,IL,41.985493,-87.71347,60659,130000,2,1,CONDO
Chicago,IL,41.87948,-87.64928,60607,1100000,2,2,CONDO
Chicago,IL,41.929066,-87.67228,60614,339000,1,2,CONDO
Chicago,IL,41.87862,-87.648766,60607,2199000,5,4,CONDO
Chicago,IL,41.93107,-87.64476,60614,499000,2,2,CONDO
Chicago,IL,41.87949,-87.639984,60606,365000,2,2,CONDO
Chicago,IL,41.93027,-87.63996,60614,200000,1,1,CONDO
Chicago,IL,41.860863,-87.646965,60608,242999,1,1,CONDO
